재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	22,570,000,000	33,978,000,000	39,145,000,000	48,763,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	23,877,000,000	57,298,000,000	26,597,000,000	59,678,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	74,784,000,000	149,964,000,000	32,926,000,000	50,936,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	470,082,000,000	905,327,000,000	518,408,000,000	1,080,296,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_AdvertisingExpenses	         광고선전비	36,638,000,000	68,545,000,000	30,238,000,000	66,168,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_Commissions	         지급수수료	93,052,000,000	191,729,000,000	120,102,000,000	243,767,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_OtherOperatingExpense	         기타영업비용	20,119,000,000	42,672,000,000	25,897,000,000	53,933,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	entity01596425_udf_IS_2024217202026156OfOperatingExpense	         상품및기타구입비용	119,083,000,000	245,984,000,000	153,418,000,000	337,531,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DepreciationAndAmortisationExpense	         감가상각비	19,717,000,000	40,731,000,000	23,451,000,000	47,151,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여	119,553,000,000	206,839,000,000	102,581,000,000	213,619,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_TransportationExpense	         운송비	61,920,000,000	108,827,000,000	62,721,000,000	118,127,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      관계기업 및 공동기업투자 관련 이익	122,834,000,000	138,959,000,000	2,992,000,000	7,226,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기연결순이익	1,447,114,000,000	3,059,373,000,000	728,816,000,000	1,062,101,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	6,920,000,000	3,141,000,000	-11,825,000,000	-23,441,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	1,440,194,000,000	3,056,232,000,000	740,641,000,000	1,085,542,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	1,521,898,000,000	3,209,337,000,000	761,742,000,000	1,113,037,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	406,594,000,000	809,402,000,000	468,566,000,000	966,844,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_RevenueFromContractsWithCustomers	         매출액	406,594,000,000	809,402,000,000	468,566,000,000	966,844,000,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	53,781,835,000	91,620,890,000	69,711,205,000	111,492,339,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타영업외수익	6,788,567,000	14,597,354,000	9,164,855,000	20,388,792,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타영업외비용	12,276,269,000	22,395,488,000	6,100,078,000	12,483,765,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와일반관리비	33,296,440,000	67,568,824,000	31,695,536,000	60,196,663,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	entity00138020_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociatesOfIncomeStatementAbstract	      지분법손실	237,418,000	1,174,893,000	475,152,000	780,617,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	431,151,772,000	821,023,264,000	401,281,402,000	807,205,884,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	654	991	811	1,358		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	45,440,290,000	63,229,942,000	37,583,157,000	83,088,947,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	43,996,655,000	59,887,299,000	24,485,658,000	61,115,294,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	87,078,275,000	159,189,714,000	101,406,741,000	171,689,002,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	2,898,523,000	13,235,946,000	4,925,676,000	5,867,145,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	43,714,557,000	66,069,274,000	54,277,655,000	90,775,951,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-148,337,000	-358,853,000	-60,437,000	-249,606,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	43,862,894,000	66,428,127,000	54,338,092,000	91,025,557,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	46,613,080,000	79,305,220,000	59,203,331,000	96,643,096,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	518,230,047,000	980,212,978,000	502,688,143,000	978,894,886,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	338,260,000,000	905,644,000,000	537,508,000,000	1,035,997,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타영업외수익	22,021,000,000	36,245,000,000	14,779,000,000	23,572,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타영업외비용	13,411,000,000	20,272,000,000	5,035,000,000	15,396,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순이익	398	2,086	1,562	3,198		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당순이익	397	2,083	1,560	3,194		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	142,263,000,000	252,963,000,000	114,317,000,000	235,481,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	41,203,000,000	84,904,000,000	34,708,000,000	94,790,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	157,144,000,000	303,449,000,000	127,988,000,000	206,793,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	4,000,500,000,000	7,886,833,000,000	3,884,851,000,000	7,860,973,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_AdvertisingExpenses	         광고선전비	34,548,000,000	68,472,000,000	36,321,000,000	71,063,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_Commissions	         지급수수료	1,397,600,000,000	2,722,688,000,000	1,367,175,000,000	2,746,755,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_ExclusiveLineUseExpense	         전용회선료 및 전파사용료	67,928,000,000	136,131,000,000	67,384,000,000	131,704,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_MediaPurchaseExpense	         상품 및 기타구입비용	269,529,000,000	597,318,000,000	288,509,000,000	618,814,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_MiscellaneousExpenses	         기타영업비용	573,701,000,000	966,690,000,000	415,437,000,000	816,645,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	dart_NetworkContactSettleExpense	         망접속정산비용	162,087,000,000	325,952,000,000	169,464,000,000	346,350,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_DepreciationExpense	         감가상각비	865,244,000,000	1,732,435,000,000	883,838,000,000	1,780,988,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여	594,214,000,000	1,265,815,000,000	624,002,000,000	1,284,619,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_RentalExpense	         지급임차료	35,649,000,000	71,332,000,000	32,721,000,000	64,035,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	83,247,000,000	444,822,000,000	350,174,000,000	712,114,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-6,391,000,000	-9,238,000,000	12,768,000,000	21,722,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	89,638,000,000	454,060,000,000	337,406,000,000	690,392,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	240,391,000,000	748,271,000,000	478,162,000,000	918,907,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	4,338,760,000,000	8,792,477,000,000	4,422,359,000,000	8,896,970,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	entity00159023_udf_IS_202442916432406OfRevenue	         매출액	4,338,760,000,000	8,792,477,000,000	4,422,359,000,000	8,896,970,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2025-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      관계기업및공동기업투자관련손익	-5,419,000,000	-5,287,000,000	10,519,000,000	15,425,000,000		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	2,357,082,912	3,042,072,090	970,477,961	1,819,991,445		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	384,645,944	387,572,369	376,932	35,132,279		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	2	139,286	272,736	763,113		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	845,819,731	1,685,587,569	779,933,916	1,624,351,553		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	13,675,316,452	19,356,447,095	6,949,805,294	15,897,722,295		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	61	79	24	47		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	61	79	24	47		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	13,830,122	26,384,701	12,209,706	23,704,536		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	117,653,363	240,097,875	193,193,770	413,123,468		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	3,202,902,643	4,727,659,659	1,750,411,877	3,444,342,998		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	26,193,043	26,193,043	64,593,820	64,593,820		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	2,819,359,052	3,617,025,304	1,086,972,401	2,179,185,723		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	2,819,359,052	3,617,025,304	1,086,972,401	2,179,185,723		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	2,845,552,095	3,643,218,347	1,151,566,221	2,243,779,543		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	16,878,219,095	24,084,106,754	8,700,217,171	19,342,065,293		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	8,784,353,577	24,845,549,452	27,003,710,659	44,310,103,654		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	562,017,589	1,292,590,508	30,497,225,941	31,250,177,134		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	2,886,671,972	4,811,680,561	3,461,732,964	6,127,258,228		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	entity00125530_OtherOfIncomeStatementAbstract	      기타차익및차손	823,299,658	739,122,542	-557,558,614	-582,609,563		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	705,419,571,406	1,395,545,009,417	708,059,042,324	1,417,070,775,082		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	468	1,666	5,796	6,938		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	468	1,666	5,796	6,938		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	3,086,014,000	5,901,315,155	3,711,188,553	7,410,473,473		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	476,833,354	1,056,817,328	767,359,534	1,286,162,740		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	118,122,318,745	242,845,576,472	141,368,005,929	262,991,985,727		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	827,098,084	3,680,329,677	3,500,816,187	6,380,014,078		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	3,793,820,604	13,504,630,572	46,981,293,104	56,237,615,032		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	3,793,820,604	13,504,630,572	46,981,293,104	56,237,615,032		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	4,620,918,688	17,184,960,249	50,482,109,291	62,617,629,110		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	823,541,890,151	1,638,390,585,889	849,427,048,253	1,680,062,760,809		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와 관리비	109,337,965,168	218,000,027,020	114,364,295,270	218,681,882,073		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법 적용대상인 관계기업과 공동기업의 당기순손익에 대한 지분	-52,899,518	-36,123,865	-55,706,712	-108,473,154		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	51,190,374,152	90,640,342,500	29,465,269,733	62,005,810,828		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	798,170,064	2,834,571,052	1,240,089,300	2,008,141,830		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	997,891,184	1,939,781,376	603,619,347	1,190,730,118		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	126,470,925,805	250,122,064,909	116,535,702,024	224,826,868,603		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	214,615,592,464	416,695,893,846	161,575,776,477	343,988,052,793		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	1,338	3,947	1,971	4,143		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	1,338	3,947	1,971	4,143		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	24,214,680,007	30,366,644,258	3,335,088,477	7,465,091,255		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	4,445,124,678	20,993,174,338	12,842,569,457	22,887,145,853		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	177,661,299,957	340,762,407,409	146,000,971,757	286,832,679,431		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	11,886,505,167	25,121,182,886	11,119,797,203	18,359,813,873		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	19,334,592,536	57,040,479,370	28,489,423,463	59,885,463,265		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분순이익	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2025-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity	         지배기업소유주지분순이익	19,334,592,536	57,040,479,370	28,489,423,463	59,885,463,265		
