재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
손익계산서, 성격별 분류 - 연결	[089600]	나스미디어	코스닥시장상장법인	713	광고업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	8,562,195,821	12,624,683,898	6,157,214,403	9,863,786,316		
손익계산서, 성격별 분류 - 연결	[089600]	나스미디어	코스닥시장상장법인	713	광고업	12	2024-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	35,915,635,614	67,990,712,667	35,404,952,791	67,510,040,819		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	556,652,364	1,100,476,527	-3,380,752,845	-3,247,284,506		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	dart_OtherGains	      기타이익	117,576,588	246,794,591	134,101,267	137,674,659		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	dart_OtherLosses	      기타손실	367,707,256	379,419,565	917,329,160	1,014,747,691		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	5,925,580,697	11,297,891,239	6,911,029,117	12,533,687,345		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	entity00172185_udf_IS_201886144046323_IncomeStatementAbstract	      지분법이익(손실)	100,595,958	219,211,864	465,119,472	278,287,993		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	13,231,406,558	24,776,265,051	14,445,769,287	21,677,471,508		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	-14	-5	-150	-166		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	-14	-5	-150	-166		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	2,926,885,550	6,858,811,565	1,733,270,107	5,414,441,060		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,126,000,165	5,590,161,519	589,118,180	4,185,125,056		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	6,482,233,061	12,398,367,766	3,530,276,272	9,286,402,839		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	36,726,747	66,216,457	-123,153,647	138,342,830		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	-430,494,478	-147,803,086	-4,719,859,546	-5,213,728,379		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	-2,573,489	-3,366,977	-12,361,062	-20,279,561		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	-427,920,989	-144,436,109	-4,707,498,484	-5,193,448,818		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-393,767,731	-81,586,629	-4,843,013,193	-5,075,385,549		
손익계산서, 기능별 분류 - 연결	[004270]	남성	유가증권시장상장법인	467	기타 전문 도매업	12	2024-06-30	반기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	19,713,639,619	37,174,632,817	17,976,045,559	30,963,874,347		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	28,364,406,894	44,962,871,558	23,568,601,437	31,951,342,716		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	-89,619,506	720,827,902	378,190,882	1,164,999,860		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	392,207,352	1,316,128,668	161,930,497	1,023,062,797		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	58,600,341,130	112,466,163,226	57,576,468,350	108,110,125,822		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	entity00113508_GainsOnSaleOfInvestmentsInSubsidiariesOfIncomeStatementAbstract	      종속기업투자자산처분손실	0	75,534,237	0	0		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	entity00113508_udf_IS_2017102318148775_IncomeStatementAbstract	      지분법이익	2,626,976,593	4,701,322,216	273,259,061	497,317,934		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	entity00113508_udf_IS_2017118222213756_IncomeStatementAbstract	      지분법손실	-8,116,206	152,363,467	-131,033,065	862,853,683		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	258,872,714,662	468,534,076,396	254,829,111,496	469,179,070,842		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	entity00113508_BasicAndDilutedEarningsLossPerPreferenceShareOfudf_IS_20243613534717OfEarningsPerShareAbstract	            구형우선주 기본및희석주당손익	1,106	1,732	533	545		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	entity00113508_BasicEarningsLossPerShareFromDiscontinuedOperationsOfudf_IS_20243613534717OfEarningsPerShareAbstract	            보통주 기본및희석주당손익	1,105	1,729	532	543		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	            보통주 기본및희석주당손익	1,105	1,734	535	537		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	            구형우선주 기본및희석주당손익	1,106	1,736	537	540		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	4,924,708,182	9,016,383,301	4,347,087,494	9,658,412,581		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	6,095,220,283	12,058,974,449	5,149,768,850	10,737,005,098		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	86,964,748,024	157,429,034,784	81,145,069,787	140,061,468,538		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	7,797,003,847	12,766,162,656	8,624,782,017	11,346,754,983		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	23,891,181,089	39,070,647,199	16,329,524,024	21,517,342,944		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	12,300,870,667	20,926,210,635	10,758,509,830	15,829,425,732		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	11,590,310,422	18,144,436,564	5,571,014,194	5,687,917,212		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	31,688,184,936	51,883,586,452	24,991,835,304	32,806,336,547		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익	23,891,181,089	39,117,423,796	16,367,053,287	21,459,581,564		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)	0	-46,776,597	-37,529,263	57,761,380		
손익계산서, 기능별 분류 - 연결	[000320]	노루홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	345,837,462,686	625,963,111,180	335,974,181,283	609,240,539,380		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	43,678,194,387	105,060,675,186	53,698,552,577	117,451,955,960		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	dart_OtherGains	      기타수익	6,478,669,729	11,445,359,886	3,735,010,004	7,108,205,298		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	dart_OtherLosses	      기타비용	341,875,691	2,065,311,304	1,385,709,814	2,752,222,203		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	203,568,796,078	394,986,054,693	214,467,502,295	414,747,815,287		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	entity00108241_GrossRevenueOfIncomeStatementAbstract	      총매출액	985,748,008,004	1,977,743,224,588	936,972,676,845	1,892,794,629,828		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	entity00108241_SalesReturnsAndAllowanceOfIncomeStatementAbstract	      매출에누리등	125,048,908,796	244,509,044,670	99,451,018,781	194,886,662,040		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	613,452,108,743	1,233,187,450,039	569,355,603,192	1,165,708,196,541		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	7,405	16,617	7,773	17,181		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	7,405	16,617	7,773	17,181		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	3,644,504,688	7,699,446,227	4,342,543,714	8,856,104,111		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	11,042,165,149	22,035,767,099	8,260,926,007	17,766,297,442		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	247,246,990,465	500,046,729,879	268,166,054,872	532,199,771,247		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	14,471,372,146	32,625,715,439	14,984,534,368	31,464,717,520		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익(손실)	42,820,022,965	95,959,791,223	45,023,323,033	99,152,796,087		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	763,055	-129,979,081	72,518,596	-198,071,829		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유주지분	42,819,259,910	96,089,770,304	44,950,804,437	99,350,867,916		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	57,291,395,111	128,585,506,662	60,007,857,401	130,617,513,607		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	860,699,099,208	1,733,234,179,918	837,521,658,064	1,697,907,967,788		
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-06-30	반기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod	      지분법손익	78,746,225	-191,537,978	41,622,341	-100,618,779		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	1,831,737,350	6,657,303,444	1,823,169,283	5,897,521,624		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	16,284,828,676	30,155,200,656	13,851,174,346	27,544,373,095		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_AttributionOfHalfYearNetIncomeOfIncomeStatementAbstract	      반기순이익의 귀속	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_ContinuedNetIncomeForHalfYearOfOperationOfIncomeStatementAbstract	      계속영업반기순이익	2,621,864,604	7,870,272,262	2,304,537,802	6,822,000,093		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_NetIncomeLossForTheHalfTermOfDiscontinuedOperationsOfIncomeStatementAbstract	      중단영업반기순이익(손실)	0	0	33,617,759	152,767,065		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_ParentCompanyTheoryOfIncomeStatementAbstract	      비지배지분	46,327,519	-14,605,040	-77,866,983	-47,866,875		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_ContinuedNetIncomeForHalfYearLossOfParentCompanyTheoryOfIncomeStatementAbstract	         계속영업반기순이익(손실)	46,327,519	-14,605,040	-77,866,983	-47,866,875		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_SuspendedOperatingHalfYearNetIncomeOfParentCompanyTheoryOfIncomeStatementAbstract	         중단영업반기순이익	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_SemiannualNetProfitOfIncomeStatementAbstract	      반기순이익	2,621,864,604	7,870,272,262	2,338,155,561	6,974,767,158		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_SharesOfTheOwnerOfTheParentCompanyOfIncomeStatementAbstract	      지배기업 소유주지분	2,575,537,085	7,884,877,302	2,416,022,544	7,022,634,033		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_ContinuedNetIncomeForHalfYearOfOperationOfSharesOfTheOwnerOfTheParentCompanyOfIncomeStatementAbstract	         계속영업반기순이익	2,575,537,085	7,884,877,302	2,144,106,173	6,869,866,968		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_NetIncomeLossForTheHalfTermOfDiscontinuedOperationsOfSharesOfTheOwnerOfTheParentCompanyOfIncomeStatementAbstract	         중단영업반기순이익(손실)	0	0	271,916,371	152,767,065		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_udf_IS_202329131949398_IncomeStatementAbstract	      기타수익	1,051,722,849	1,827,233,196	761,731,248	1,733,048,058		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_udf_IS_202329131956718_IncomeStatementAbstract	      기타비용	490,359,958	980,661,923	736,823,147	1,204,628,664		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	entity00176835_udf_IS_202329132014230_IncomeStatementAbstract	      금융비용	467,500,554	1,118,963,638	639,644,771	1,735,962,072		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      매출원가	22,374,504,244	37,138,272,407	19,382,066,532	33,845,374,596		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         계속영업 보통주 기본 및 희석주당이익	161	492	134	429		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         중단영업 보통주 기본 및 희석주당이익	161	492	17	10		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,072,771,092	3,022,492,004	544,923,714	2,180,832,593		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	18,116,566,026	36,812,504,100	15,674,343,629	33,441,894,719		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	376,506,175	1,537,130,821	-551,181,475	48,811,446		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	2,998,370,779	9,407,403,083	1,753,356,327	6,870,811,539		
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-06-30	반기보고서	KRW	ifrs-full_Revenue	      매출액	40,491,070,270	73,950,776,507	35,056,410,161	67,287,269,315		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	entity00389970_EquityIncomeOfIncomeStatementAbstract	      지분법이익	119,767,374	119,767,374				
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	-667,386,150	2,014,315,104	738,557,438	2,671,457,551		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	dart_OtherGains	      기타영업외수익	4,654,740,394	10,274,751,785	4,316,132,380	9,148,150,464		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	dart_OtherLosses	      기타영업외비용	3,305,687,166	5,449,672,074	2,216,945,553	14,430,131,071		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	entity00389970_ImpairmentLossesOfInvestmentAccountedForUsingEquityMethodOfIncomeStatementAbstract	      지분법적용투자주식처분손실			3,238,082,983	3,238,082,983		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	entity00389970_udf_IS_201958113235582_IncomeStatementAbstract	      대손상각비	3,294,851,232	5,594,038,157	6,152,969,137	9,421,620,467		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	entity00389970_udf_IS_202132118563723_IncomeStatementAbstract	      지분법손실	1,937,288,639	3,854,268,794	2,256,083,244	3,302,833,496		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	entity00389970_udf_IS_202482132651933OfIncomeStatementAbstract	      지분법적용투자주식처분이익			940,973,530	940,973,530		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_CostOfSales	      영업비용	64,888,219,236	128,583,390,078	68,148,962,821	133,828,687,335		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	-38	-47	26	-64		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	-38	-47	14	-77		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	4,412,437,600	8,795,295,244	3,340,745,026	6,135,105,751		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	2,750,325,147	3,873,353,151	2,065,378,896	2,816,629,635		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	791,619,110	3,159,509,743	2,582,935,274	1,216,762,898		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	      반기순이익(손실)	-3,589,585,750	-4,976,558,441	-407,879,288	-10,312,179,223		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분 귀속 반기순이익(손실)	-1,044,580,154	-1,856,308,094	-2,162,945,338	-6,021,074,568		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주 귀속 반기순이익(손실)	-2,545,005,596	-3,120,250,347	1,755,066,050	-4,291,104,655		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전이익(손실)	-2,797,966,640	-1,817,048,698	-2,990,814,562	-11,528,942,121		
손익계산서, 기능별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-06-30	반기보고서	KRW	ifrs-full_Revenue	      영업수익	67,515,684,318	136,191,743,339	75,040,489,396	145,921,765,353		
