재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	      비지배지분에 귀속되는 당기순이익(손실)	0	0	0
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	      지배기업의 소유주에게 귀속되는 당기순이익(손실)	12,258,515,024	12,365,065,664	57,319,832,207
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	13,383,170,726	23,626,758,532	79,912,882,682
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	14,567,919,142	23,644,072,301	79,078,817,666
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익	1,265,023,686,641	939,380,331,773	885,122,787,674
 포괄손익계산서, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매 및 일반관리비	5,272,635,397	89,586,584,551	142,789,544,281
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingExpense	      영업외비용	782,312,188	11,723,120,330	7,845,630,851
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_NonOperatingIncome	      영업외수익	5,035,450,691	6,167,316,955	2,643,389,125
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00115694_udf_IS_202310301752698OfStatementOfComprehensiveIncomeAbstract	      대손준비금 반영후 조정이익(손실)	50,093,271,975	14,475,394,613	-3,210,777,226
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	48,530,553,608	136,155,016,338	25,300,424,077
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	      비지배지분에 귀속되는 총포괄손익	2,837,036,389	33,045,192,321	10,952,623,260
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	      지배기업의 소유주에게 귀속되는 총포괄손익	45,693,517,219	103,109,824,017	14,347,800,817
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	1,233	151	-2
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	1,233	151	-2
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	13,174,145,166	3,214,425,310	7,851,697,015
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용	1,256,679,352,600	1,185,689,542,336	1,199,342,453,956
 포괄손익계산서, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_LossFromFinancialInstrumentsAtAmortisedCost	         대출채권평가및처분손실	69,942,355,220	54,187,402,444	14,423,596,932
