재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기말	전기말	전전기말	
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	23,765,472,221		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	36,357,871,890		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 총포괄손익	16,425,088		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 총포괄손익	36,341,446,802		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	553		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	553		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	11,189,740,009		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	3,390,828,981		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	14,580,568,990		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	11,790,954,257		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	74,697,500,061		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestExpense	         이자비용	80,028,595,027		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	154,726,095,088		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익	1,847,562,961		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation	            해외사업환산손익	2,675,635,913		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            확정급여제도의재측정요소	-828,072,952		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	34,510,308,929		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)	9,957,209		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	34,500,351,720		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	46,301,263,186		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	48,435,957,912		
 포괄손익계산서, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      일반관리비	28,157,400,983		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치측정 금융상품 관련 순이익(손실)	7,208,273,788		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정 금융상품관련 순이익(손실)	124,150,127,663		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_InsuranceRevenueExpense	      순보험이익(손실)	23,523,020,710		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_OperatingExpenseInsurance	         보험비용	45,333,772,913		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_OperatingIncomeInsurance	         보험수익	68,856,793,623		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_NonOperatingProfitLoss	      영업외순이익(손실)	-3,614,283,094		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	entity00878915_DesignatedUponInitialRecognitionOrSubsequentlyOfStatementOfComprehensiveIncomeAbstract	      당기손익-공정가치지정 금융상품관련 순이익(손실)	-4,227,662,928		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	159,426,357,461		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익	19,109,967,444		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배주주지분포괄이익(손실)	1,209,620,587		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배주주지분포괄이익(손실)	17,900,346,857		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익(손실)	632		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)	632		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	51,241,268,911		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	24,552,864,042		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	75,794,132,953		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	41,940,997,232		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InsuranceFinanceIncomeExpenses	      보험및재보험 금융이익(손실)	-65,035,603,510		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_InsuranceFinanceExpensesFromInsuranceContractsIssuedRecognisedInProfitOrLoss	         보험및재보험 금융비용	65,866,933,672		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	dart_InsuranceFinanceIncomeFromInsuranceContractsIssuedRecognisedInProfitOrLoss	         보험및재보험 금융수익	831,330,162		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	424,932,485,246		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestExpense	         이자비용	636,865,929,303		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	entity00878915_InterestExpenseOnFinancialInstrumentsOfInterestExpense	            금융상품 관련 이자비용	591,391,514,264		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	entity00878915_InterestRevenueForInsuranceAndReinsuranceContractsOfInterestExpense	            보험및재보험 관련 이자비용	45,474,415,039		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	1,061,798,414,549		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	entity00878915_InterestRevenueForOfRevenueFromInterest	            보험및재보험 관련 이자수익	4,295,825,623		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestIncomeForFinancialAssetsMeasuredAtAmortisedCost	            상각후원가 측정 금융상품 관련 이자수익	934,046,461,559		
 포괄손익계산서, 기타 - 연결	[139130]	DGB금융지주	유가증권시장상장법인	649	기타 금융업	12	2024-03-31	1분기보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	            당기손익-공정가치 측정 금융상품 관련 이자수익	70,859,261,554		
