재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_TransportationExpense	         운송비	61,162,000,000	179,289,000,000	60,591,000,000	227,260,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      관계기업 및 공동기업투자 관련 이익(손실)	9,776,000,000	17,002,000,000	4,782,000,000	5,527,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기연결순이익(손실)	1,129,172,000,000	2,191,273,000,000	447,392,000,000	-780,362,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-7,333,000,000	-30,774,000,000	-11,953,000,000	-14,361,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주지분	1,136,505,000,000	2,222,047,000,000	459,345,000,000	-766,001,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	1,186,059,000,000	2,299,096,000,000	-539,216,000,000	-1,900,755,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)	1,129,172,000,000	2,191,273,000,000	-467,487,000,000	-1,768,190,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익	0	0	914,879,000,000	987,828,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	457,502,000,000	1,424,346,000,000	527,013,000,000	1,646,783,000,000		
손익계산서, 성격별 분류 - 연결	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-09-30	3분기보고서	KRW	ifrs-full_RevenueFromContractsWithCustomers	         매출액	457,502,000,000	1,424,346,000,000	527,013,000,000	1,646,783,000,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	94,314,979,000	205,807,318,000	38,840,525,000	222,986,796,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타영업외수익	3,421,823,000	23,810,615,000	7,048,434,000	28,283,321,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타영업외비용	12,366,641,000	24,850,406,000	4,775,173,000	25,605,194,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와일반관리비	31,833,327,000	92,029,990,000	25,536,628,000	82,793,665,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	entity00138020_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociatesOfIncomeStatementAbstract	      지분법손실	455,668,000	1,236,285,000	460,949,000	1,471,631,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	442,244,718,000	1,249,450,602,000	404,230,904,000	1,234,687,277,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	1,041	2,399	263	2,058		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	-19,471,761,000	63,617,186,000	30,221,287,000	85,136,981,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	-17,616,114,000	43,499,180,000	21,125,125,000	59,664,433,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	126,148,306,000	297,837,308,000	64,377,153,000	305,780,461,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	17,205,512,000	23,072,657,000	13,989,830,000	61,002,182,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	69,564,628,000	160,340,579,000	17,566,845,000	137,718,562,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	-189,380,000	-438,986,000	-79,094,000	-236,183,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분	69,754,008,000	160,779,565,000	17,645,939,000	137,954,745,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	86,770,140,000	183,413,236,000	31,556,675,000	198,720,744,000		
손익계산서, 기능별 분류 - 연결	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	568,393,024,000	1,547,287,910,000	468,608,057,000	1,540,467,738,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	533,263,000,000	1,569,260,000,000	497,962,000,000	1,456,149,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타영업외수익	8,410,000,000	31,982,000,000	8,593,000,000	28,922,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타영업외비용	7,805,000,000	23,201,000,000	7,374,000,000	27,278,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	entity00159023_ProfitsAndLossesRelatedToInvestmentInRelatedCompaniesAndJointVenturesOfIncomeStatementAbstract	      관계기업및공동기업투자관련손익	9,260,000,000	24,685,000,000	-3,235,000,000	6,437,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	1,240	4,437	1,346	4,150		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	1,236	4,425	1,345	4,149		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	207,275,000,000	442,756,000,000	115,920,000,000	377,520,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	28,876,000,000	123,666,000,000	20,019,000,000	184,074,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	84,553,000,000	291,346,000,000	91,808,000,000	312,289,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	3,998,855,000,000	11,859,828,000,000	3,904,648,000,000	11,625,071,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_AdvertisingExpenses	         광고선전비	46,685,000,000	117,748,000,000	51,544,000,000	144,293,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_Commissions	         지급수수료	1,370,080,000,000	4,116,835,000,000	1,381,064,000,000	4,089,546,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_ExclusiveLineUseExpense	         전용회선료및전파사용료	66,056,000,000	197,760,000,000	67,358,000,000	206,287,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_MediaPurchaseExpense	         상품및기타구입비용	363,710,000,000	982,524,000,000	302,507,000,000	893,964,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_MiscellaneousExpenses	         기타영업비용	413,942,000,000	1,230,587,000,000	394,777,000,000	1,149,573,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	dart_NetworkContactSettleExpense	         망접속정산비용	175,161,000,000	521,511,000,000	160,924,000,000	500,631,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DepreciationExpense	         감가상각비	887,260,000,000	2,668,248,000,000	894,783,000,000	2,708,614,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여	639,370,000,000	1,923,989,000,000	614,249,000,000	1,822,663,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_RentalExpense	         지급임차료	36,591,000,000	100,626,000,000	37,442,000,000	109,500,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기연결순이익	280,176,000,000	992,290,000,000	308,237,000,000	958,495,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 분기순이익	11,271,000,000	32,993,000,000	10,314,000,000	40,883,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유지분	268,905,000,000	959,297,000,000	297,923,000,000	917,612,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익	364,729,000,000	1,283,636,000,000	400,045,000,000	1,270,784,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	4,532,118,000,000	13,429,088,000,000	4,402,610,000,000	13,081,220,000,000		
손익계산서, 성격별 분류 - 연결	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-09-30	3분기보고서	KRW	entity00159023_udf_IS_202442916432406OfRevenue	         매출액	4,532,118,000,000	13,429,088,000,000	4,402,610,000,000	13,081,220,000,000		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	1,349,453,340	3,169,444,785	1,693,148,838	2,841,906,850		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	380,587	35,512,866	3,231,953	18,041,069		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	30,077	793,190	691,179	2,505,795		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	745,262,347	2,369,613,900	861,851,810	2,529,793,086		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	7,946,894,967	23,844,617,262	14,224,518,971	29,012,743,336		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속사업기본주당순이익	32	80	41	72		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단사업기본주당순손실	0	0	0	-4		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	         계속사업희석주당순이익	32	80	41	72		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	         중단사업희석주당순손실	0	0	0	-4		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	12,517,404	36,221,940	12,207,281	38,591,123		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	156,001,082	569,124,550	204,521,442	561,451,951		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	2,094,715,687	5,539,058,685	2,555,000,648	5,371,699,936		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	0	64,593,820	0	83,931,447		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주	1,493,287,528	3,672,473,251	1,865,638,008	3,112,410,825		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	1,493,287,528	3,737,067,071	1,888,003,773	3,380,302,952		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속사업이익	1,493,287,528	3,672,473,251	1,888,003,773	3,296,371,505		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단사업손실	0	0	-22,365,765	-183,960,680		
손익계산서, 기능별 분류 - 연결	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	10,041,610,654	29,383,675,947	16,779,519,619	34,384,443,272		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	21,885,228,120	66,195,331,774	21,052,748,080	64,176,468,916		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	1,111,275,784	32,361,452,918	1,479,377,356	4,126,349,385		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	2,628,672,161	8,755,930,389	2,736,246,756	8,132,880,523		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	entity00125530_SellingGeneralAdministrativeExpensesOfIncomeStatementAbstract	      기타차익및차손	-16,039,190	-598,648,753	-79,895,328	-380,435,205		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	711,640,201,917	2,128,710,976,999	729,475,518,653	2,163,234,313,648		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	1,497	8,435	1,538	4,559		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	1,497	8,435	1,538	4,559		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	3,058,726,807	10,469,200,280	4,080,489,860	13,447,435,945		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	335,970,861	1,622,133,601	959,616,971	2,437,159,190		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GeneralAndAdministrativeExpense	      관리비	21,764,225,827	66,131,015,268	21,538,993,853	63,888,978,571		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	133,561,274,704	396,553,260,431	133,149,841,859	392,981,942,699		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	5,442,981,406	11,822,995,484	4,129,580,537	11,777,251,908		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	12,132,578,153	68,370,193,185	12,465,538,482	36,948,587,759		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)	12,132,578,153	68,370,193,185	12,465,538,482	36,948,587,759		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	17,575,559,559	80,193,188,669	16,595,119,019	48,725,839,667		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	845,201,476,621	2,525,264,237,430	862,625,360,512	2,556,216,256,347		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_SellingExpense	      판매비	89,911,820,757	264,226,913,389	90,558,099,926	264,916,495,212		
손익계산서, 기능별 분류 - 연결	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod	      지분법이익(손실)	-53,477,048	-161,950,202	8,556	-53,386,151		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	36,841,430,329	98,847,241,157	22,021,938,054	71,056,477,121		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	689,184,552	2,697,326,382	1,380,888,228	9,957,082,055		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	779,844,527	1,970,574,645	464,465,860	2,954,430,909		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	120,709,195,531	345,536,064,134	94,537,731,642	281,891,133,278		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	165,145,322,760	509,133,375,553	165,886,747,245	476,033,281,644		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	1,090	5,233	1,290	4,204		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	1,090	5,233	1,290	4,204		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	17,374,478,369	24,839,569,624	7,217,326,079	20,329,810,229		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	326,679,875	23,213,825,728	7,206,223,783	21,674,377,307		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	157,550,625,860	444,383,305,291	116,559,669,696	352,947,610,399		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	3,952,861,077	22,312,674,950	4,278,214,142	18,643,040,444		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	15,750,110,783	75,635,574,048	18,649,043,984	60,760,654,901		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	0	0	0	0		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업지분	15,750,110,783	75,635,574,048	18,649,043,984	60,760,654,901		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	19,702,971,860	97,948,248,998	22,927,258,126	79,403,695,345		
손익계산서, 기능별 분류 - 연결	[009450]	경동나비엔	유가증권시장상장법인	285	가정용 기기 제조업	12	2024-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	322,695,948,620	953,516,680,844	282,446,416,941	828,980,892,043		
